2024/09/14_15:31:13,-0.123585723,1.273197475e-313,0
2024/09/14_15:31:13,-0.1242015855,1.273197475e-313,0
2024/09/14_15:31:13,-0.1243947119,1.273197475e-313,0
2024/09/14_15:31:13,-0.1241739635,1.273197475e-313,0
2024/09/14_15:31:13,-0.1235488433,1.273197475e-313,0
2024/09/14_15:31:13,-0.1225294956,1.273197475e-313,0
2024/09/14_15:31:13,-0.1211267062,1.273197475e-313,0
2024/09/14_15:31:13,-0.119351902,1.273197475e-313,0
2024/09/14_15:31:13,-0.1172171515,1.273197475e-313,0
2024/09/14_15:31:13,-0.1147463096,1.273197475e-313,0
2024/09/14_15:31:13,-0.1120223279,1.273197475e-313,0
2024/09/14_15:31:13,-0.1091477873,1.273197475e-313,0
2024/09/14_15:31:13,-0.1062258881,1.273197475e-313,0
2024/09/14_15:31:13,-0.1033604718,1.273197475e-313,0
2024/09/14_15:31:13,-0.1006560212,1.273197475e-313,0
2024/09/14_15:31:13,-0.09821766081,1.273197475e-313,0
2024/09/14_15:31:13,-0.09615115622,1.273197475e-313,0
2024/09/14_15:31:13,-0.09456291451,1.273197475e-313,0
2024/09/14_15:31:13,-0.09355998413,1.273197475e-313,0
2024/09/14_15:31:13,-0.0932130827,1.273197475e-313,0
2024/09/14_15:31:13,-0.09339414389,1.273197475e-313,0
2024/09/14_15:31:13,-0.09390880373,1.273197475e-313,0
2024/09/14_15:31:13,-0.09455810948,1.273197475e-313,0
2024/09/14_15:31:13,-0.09513313081,1.273197475e-313,0
2024/09/14_15:31:13,-0.09543375061,1.273197475e-313,0
2024/09/14_15:31:13,-0.09526035586,1.273197475e-313,0
2024/09/14_15:31:13,-0.09441337606,1.273197475e-313,0
2024/09/14_15:31:13,-0.09269328325,1.273197475e-313,0
2024/09/14_15:31:13,-0.08990059193,1.273197475e-313,0
2024/09/14_15:31:13,-0.08589985252,1.273197475e-313,0
2024/09/14_15:31:13,-0.08091046778,1.273197475e-313,0
2024/09/14_15:31:13,-0.07527415541,1.273197475e-313,0
2024/09/14_15:31:13,-0.06933278956,1.273197475e-313,0
2024/09/14_15:31:13,-0.06342828691,1.273197475e-313,0
2024/09/14_15:31:13,-0.05790260667,1.273197475e-313,0
2024/09/14_15:31:13,-0.05309775052,1.273197475e-313,0
2024/09/14_15:31:13,-0.0493557627,1.273197475e-313,0
2024/09/14_15:31:13,-0.04701872993,1.273197475e-313,0
2024/09/14_15:31:13,-0.04642878145,1.273197475e-313,0
2024/09/14_15:31:13,-0.0478391968,1.273197475e-313,0
2024/09/14_15:31:13,-0.05099663437,1.273197475e-313,0
2024/09/14_15:31:13,-0.05546855121,1.273197475e-313,0
2024/09/14_15:31:13,-0.06082223941,1.273197475e-313,0
2024/09/14_15:31:13,-0.06662503355,1.273197475e-313,0
2024/09/14_15:31:13,-0.07244431073,1.273197475e-313,0
2024/09/14_15:31:13,-0.07784749057,1.273197475e-313,0
2024/09/14_15:31:13,-0.0824020352,1.273197475e-313,0
2024/09/14_15:31:13,-0.08567544925,1.273197475e-313,0
2024/09/14_15:31:13,-0.08723527989,1.273197475e-313,0
2024/09/14_15:31:13,-0.08672673074,1.273197475e-313,0
2024/09/14_15:31:13,-0.08424986196,1.273197475e-313,0
2024/09/14_15:31:13,-0.08006993713,1.273197475e-313,0
2024/09/14_15:31:13,-0.07445249566,1.273197475e-313,0
2024/09/14_15:31:13,-0.06766311949,1.273197475e-313,0
2024/09/14_15:31:13,-0.05996743306,1.273197475e-313,0
2024/09/14_15:31:13,-0.05163110334,1.273197475e-313,0
2024/09/14_15:31:13,-0.0429198398,1.273197475e-313,0
2024/09/14_15:31:13,-0.03409939442,1.273197475e-313,0
2024/09/14_15:31:13,-0.02543556171,1.273197475e-313,0
2024/09/14_15:31:13,-0.01716500475,1.273197475e-313,0
2024/09/14_15:31:13,-0.009348647436,1.273197475e-313,0
2024/09/14_15:31:13,-0.001981939483,1.273197475e-313,0
2024/09/14_15:31:13,0.004939738174,1.273197475e-313,0
2024/09/14_15:31:13,0.01142096209,1.273197475e-313,0
2024/09/14_15:31:13,0.01746626631,1.273197475e-313,0
2024/09/14_15:31:13,0.02308014235,1.273197475e-313,0
2024/09/14_15:31:13,0.02826703923,1.273197475e-313,0
2024/09/14_15:31:13,0.03303136346,1.273197475e-313,0
2024/09/14_15:31:13,0.03737747902,1.273197475e-313,0
2024/09/14_15:31:13,0.04131564091,1.273197475e-313,0
2024/09/14_15:31:13,0.04489282589,1.273197475e-313,0
2024/09/14_15:31:13,0.04817003083,1.273197475e-313,0
2024/09/14_15:31:13,0.05120823839,1.273197475e-313,0
2024/09/14_15:31:13,0.05406838875,1.273197475e-313,0
2024/09/14_15:31:13,0.05681584564,1.273197475e-313,0
2024/09/14_15:31:13,0.05952476153,1.273197475e-313,0
2024/09/14_15:31:13,0.06225444613,1.273197475e-313,0
2024/09/14_15:31:13,0.06506306167,1.273197475e-313,0
2024/09/14_15:31:13,0.0680087989,1.273197475e-313,0
2024/09/14_15:31:13,0.07114751968,1.273197475e-313,0
2024/09/14_15:31:13,0.07452009205,1.273197475e-313,0
2024/09/14_15:31:13,0.07816151606,1.273197475e-313,0
2024/09/14_15:31:13,0.08210680634,1.273197475e-313,0
2024/09/14_15:31:13,0.08639100605,1.273197475e-313,0
2024/09/14_15:31:13,0.09104918687,1.273197475e-313,0
2024/09/14_15:31:13,0.09611644898,1.273197475e-313,0
2024/09/14_15:31:13,0.1016279211,1.273197475e-313,0
2024/09/14_15:31:13,0.1076187605,1.273197475e-313,0
2024/09/14_15:31:13,0.1141241529,1.273197475e-313,0
2024/09/14_15:31:13,0.1211613371,1.273197475e-313,0
2024/09/14_15:31:13,0.1286297583,1.273197475e-313,0
2024/09/14_15:31:13,0.1363814383,1.273197475e-313,0
2024/09/14_15:31:13,0.1442682969,1.273197475e-313,0
2024/09/14_15:31:13,0.1521422823,1.273197475e-313,0
2024/09/14_15:31:13,0.1598553716,1.273197475e-313,0
2024/09/14_15:31:13,0.1672595701,1.273197475e-313,0
2024/09/14_15:31:13,0.1742069118,1.273197475e-313,0
2024/09/14_15:31:13,0.180549459,1.273197475e-313,0
2024/09/14_15:31:13,0.1861393029,1.273197475e-313,0
2024/09/14_15:31:13,0.1908537764,1.273197475e-313,0
2024/09/14_15:31:13,0.1947402561,1.273197475e-313,0
2024/09/14_15:31:13,0.1979163966,1.273197475e-313,0
2024/09/14_15:31:13,0.2005001033,1.273197475e-313,0
2024/09/14_15:31:13,0.2026093099,1.273197475e-313,0
2024/09/14_15:31:13,0.2043619788,1.273197475e-313,0
2024/09/14_15:31:13,0.2058761007,1.273197475e-313,0
2024/09/14_15:31:13,0.2072696951,1.273197475e-313,0
2024/09/14_15:31:13,0.2086608099,1.273197475e-313,0
2024/09/14_15:31:13,0.2101675214,1.273197475e-313,0
2024/09/14_15:31:13,0.2118996788,1.273197475e-313,0
2024/09/14_15:31:13,0.2139098818,1.273197475e-313,0
2024/09/14_15:31:13,0.2162263882,1.273197475e-313,0
2024/09/14_15:31:13,0.2188770282,1.273197475e-313,0
2024/09/14_15:31:13,0.2218895753,1.273197475e-313,0
2024/09/14_15:31:13,0.2252918631,1.273197475e-313,0
2024/09/14_15:31:13,0.2291117632,1.273197475e-313,0
2024/09/14_15:31:13,0.2333771759,1.273197475e-313,0
2024/09/14_15:31:13,0.2381160298,1.273197475e-313,0
2024/09/14_15:31:13,0.243356282,1.273197475e-313,0
2024/09/14_15:31:13,0.2491120522,1.273197475e-313,0
2024/09/14_15:31:13,0.2552984924,1.273197475e-313,0
2024/09/14_15:31:13,0.2617877402,1.273197475e-313,0
2024/09/14_15:31:13,0.2684517858,1.273197475e-313,0
2024/09/14_15:31:13,0.2751626477,1.273197475e-313,0
2024/09/14_15:31:13,0.2817923732,1.273197475e-313,0
2024/09/14_15:31:13,0.2882130379,1.273197475e-313,0
2024/09/14_15:31:13,0.294296746,1.273197475e-313,0
2024/09/14_15:31:13,0.2999156302,1.273197475e-313,0
2024/09/14_15:31:13,0.3049418517,1.273197475e-313,0
2024/09/14_15:31:13,0.3092681436,1.273197475e-313,0
2024/09/14_15:31:13,0.3129382196,1.273197475e-313,0
2024/09/14_15:31:13,0.3160631382,1.273197475e-313,0
2024/09/14_15:31:13,0.3187542969,1.273197475e-313,0
2024/09/14_15:31:13,0.3211231214,1.273197475e-313,0
2024/09/14_15:31:13,0.3232810662,1.273197475e-313,0
2024/09/14_15:31:13,0.3253396142,1.273197475e-313,0
2024/09/14_15:31:13,0.3274102768,1.273197475e-313,0
2024/09/14_15:31:13,0.3296045939,1.273197475e-313,0
2024/09/14_15:31:13,0.3320341341,1.273197475e-313,0
2024/09/14_15:31:13,0.3347981753,1.273197475e-313,0
2024/09/14_15:31:13,0.3379028411,1.273197475e-313,0
2024/09/14_15:31:13,0.341311668,1.273197475e-313,0
2024/09/14_15:31:13,0.344988001,1.273197475e-313,0
2024/09/14_15:31:13,0.3488952137,1.273197475e-313,0
2024/09/14_15:31:13,0.352996708,1.273197475e-313,0
2024/09/14_15:31:13,0.3572559146,1.273197475e-313,0
2024/09/14_15:31:13,0.3616362926,1.273197475e-313,0
2024/09/14_15:31:13,0.3661013295,1.273197475e-313,0
2024/09/14_15:31:13,0.3706145415,1.273197475e-313,0
2024/09/14_15:31:13,0.3751320014,1.273197475e-313,0
2024/09/14_15:31:13,0.3795516206,1.273197475e-313,0
2024/09/14_15:31:13,0.3837440493,1.273197475e-313,0
2024/09/14_15:31:13,0.3875798094,1.273197475e-313,0
2024/09/14_15:31:13,0.3909294513,1.273197475e-313,0
2024/09/14_15:31:13,0.3936635541,1.273197475e-313,0
2024/09/14_15:31:13,0.3956527251,1.273197475e-313,0
2024/09/14_15:31:13,0.3967676003,1.273197475e-313,0
2024/09/14_15:31:13,0.3968788442,1.273197475e-313,0
2024/09/14_15:31:13,0.3958571499,1.273197475e-313,0
2024/09/14_15:31:13,0.393602235,1.273197475e-313,0
2024/09/14_15:31:13,0.3902463925,1.273197475e-313,0
2024/09/14_15:31:13,0.3860337676,1.273197475e-313,0
2024/09/14_15:31:13,0.3812089093,1.273197475e-313,0
2024/09/14_15:31:13,0.3759998161,1.273197475e-313,0
2024/09/14_15:31:13,0.3706460534,1.273197475e-313,0
2024/09/14_15:31:13,0.3653981956,1.273197475e-313,0
2024/09/14_15:31:13,0.3605067737,1.273197475e-313,0
2024/09/14_15:31:13,0.356222275,1.273197475e-313,0
2024/09/14_15:31:13,0.3527951433,1.273197475e-313,0
2024/09/14_15:31:13,0.3504398716,1.273197475e-313,0
2024/09/14_15:31:13,0.3490742954,1.273197475e-313,0
2024/09/14_15:31:13,0.348469973,1.273197475e-313,0
2024/09/14_15:31:13,0.3483973917,1.273197475e-313,0
2024/09/14_15:31:13,0.3486269952,1.273197475e-313,0
2024/09/14_15:31:13,0.3489291835,1.273197475e-313,0
2024/09/14_15:31:13,0.3490743133,1.273197475e-313,0
2024/09/14_15:31:13,0.3488326976,1.273197475e-313,0
2024/09/14_15:31:13,0.3479746057,1.273197475e-313,0
2024/09/14_15:31:13,0.3462702636,1.273197475e-313,0
2024/09/14_15:31:13,0.3435166723,1.273197475e-313,0
2024/09/14_15:31:13,0.339739022,1.273197475e-313,0
2024/09/14_15:31:13,0.3350778119,1.273197475e-313,0
2024/09/14_15:31:13,0.3296743882,1.273197475e-313,0
2024/09/14_15:31:13,0.3236700533,1.273197475e-313,0
2024/09/14_15:31:13,0.3172060664,1.273197475e-313,0
2024/09/14_15:31:13,0.3104236429,1.273197475e-313,0
2024/09/14_15:31:13,0.3034639546,1.273197475e-313,0
2024/09/14_15:31:13,0.29646813,1.273197475e-313,0
2024/09/14_15:31:13,0.2895772538,1.273197475e-313,0
2024/09/14_15:31:13,0.2829252105,1.273197475e-313,0
2024/09/14_15:31:13,0.2765830811,1.273197475e-313,0
2024/09/14_15:31:13,0.270589388,1.273197475e-313,0
2024/09/14_15:31:13,0.2649823349,1.273197475e-313,0
2024/09/14_15:31:13,0.2598000823,1.273197475e-313,0
2024/09/14_15:31:13,0.2550807471,1.273197475e-313,0
2024/09/14_15:31:13,0.2508624025,1.273197475e-313,0
2024/09/14_15:31:13,0.2471830782,1.273197475e-313,0
2024/09/14_15:31:13,0.2440807603,1.273197475e-313,0
2024/09/14_15:31:13,0.2415933915,1.273197475e-313,0
2024/09/14_15:31:13,0.2397458989,1.273197475e-313,0
2024/09/14_15:31:13,0.238445918,1.273197475e-313,0
2024/09/14_15:31:13,0.2375387786,1.273197475e-313,0
2024/09/14_15:31:13,0.236869193,1.273197475e-313,0
2024/09/14_15:31:13,0.2362818299,1.273197475e-313,0
2024/09/14_15:31:13,0.2356213146,1.273197475e-313,0
2024/09/14_15:31:13,0.2347322287,1.273197475e-313,0
2024/09/14_15:31:13,0.2334591102,1.273197475e-313,0
2024/09/14_15:31:13,0.2316464538,1.273197475e-313,0
2024/09/14_15:31:13,0.2291387103,1.273197475e-313,0
2024/09/14_15:31:13,0.2257966043,1.273197475e-313,0
2024/09/14_15:31:13,0.2216328632,1.273197475e-313,0
2024/09/14_15:31:13,0.2167429235,1.273197475e-313,0
2024/09/14_15:31:13,0.2112231427,1.273197475e-313,0
2024/09/14_15:31:13,0.205170378,1.273197475e-313,0
2024/09/14_15:31:13,0.198681579,1.273197475e-313,0
2024/09/14_15:31:13,0.1918536514,1.273197475e-313,0
2024/09/14_15:31:13,0.1847834578,1.273197475e-313,0
2024/09/14_15:31:13,0.1775678168,1.273197475e-313,0
2024/09/14_15:31:13,0.1703035037,1.273197475e-313,0
2024/09/14_15:31:13,0.1630832031,1.273197475e-313,0
2024/09/14_15:31:13,0.1559606671,1.273197475e-313,0
2024/09/14_15:31:13,0.1489679134,1.273197475e-313,0
2024/09/14_15:31:13,0.1421366808,1.273197475e-313,0
2024/09/14_15:31:13,0.1354986643,1.273197475e-313,0
2024/09/14_15:31:13,0.1290855156,1.273197475e-313,0
2024/09/14_15:31:13,0.1229288427,1.273197475e-313,0
2024/09/14_15:31:13,0.11706021,1.273197475e-313,0
2024/09/14_15:31:13,0.1115111385,1.273197475e-313,0
2024/09/14_15:31:13,0.1063131054,1.273197475e-313,0
2024/09/14_15:31:13,0.1014916278,1.273197475e-313,0
2024/09/14_15:31:13,0.09701353372,1.273197475e-313,0
2024/09/14_15:31:13,0.09281208819,1.273197475e-313,0
2024/09/14_15:31:13,0.08882011944,1.273197475e-313,0
2024/09/14_15:31:13,0.08497041211,1.273197475e-313,0
2024/09/14_15:31:13,0.08119570733,1.273197475e-313,0
2024/09/14_15:31:13,0.07742870263,1.273197475e-313,0
2024/09/14_15:31:13,0.07360205201,1.273197475e-313,0
2024/09/14_15:31:13,0.06964836588,1.273197475e-313,0
2024/09/14_15:31:13,0.06550021112,1.273197475e-313,0
2024/09/14_15:31:13,0.06109439533,1.273197475e-313,0
2024/09/14_15:31:13,0.05641149634,1.273197475e-313,0
2024/09/14_15:31:13,0.05145770836,1.273197475e-313,0
2024/09/14_15:31:13,0.04623950647,1.273197475e-313,0
2024/09/14_15:31:13,0.04076332221,1.273197475e-313,0
2024/09/14_15:31:13,0.03503554353,1.273197475e-313,0
2024/09/14_15:31:13,0.02906251485,1.273197475e-313,0
2024/09/14_15:31:13,0.02285053702,1.273197475e-313,0
2024/09/14_15:31:13,0.01640586732,1.273197475e-313,0
2024/09/14_15:31:13,0.009734719476,1.273197475e-313,0
2024/09/14_15:31:13,0.002848286739,1.273197475e-313,0
2024/09/14_15:31:13,-0.004189264453,1.273197475e-313,0
2024/09/14_15:31:13,-0.01128199803,1.273197475e-313,0
2024/09/14_15:31:13,-0.01833358904,1.273197475e-313,0
2024/09/14_15:31:13,-0.02524775608,1.273197475e-313,0
2024/09/14_15:31:13,-0.03192826131,1.273197475e-313,0
2024/09/14_15:31:13,-0.03827891045,1.273197475e-313,0
2024/09/14_15:31:13,-0.0442035528,1.273197475e-313,0
2024/09/14_15:31:13,-0.04960608118,1.273197475e-313,0
2024/09/14_15:31:13,-0.054390432,1.273197475e-313,0
2024/09/14_15:31:13,-0.05847128419,1.273197475e-313,0
2024/09/14_15:31:13,-0.06187994149,1.273197475e-313,0
2024/09/14_15:31:13,-0.064719422,1.273197475e-313,0
2024/09/14_15:31:13,-0.06709383239,1.273197475e-313,0
2024/09/14_15:31:13,-0.06910732287,1.273197475e-313,0
2024/09/14_15:31:13,-0.07086408722,1.273197475e-313,0
2024/09/14_15:31:13,-0.07246836276,1.273197475e-313,0
2024/09/14_15:31:13,-0.07402443039,1.273197475e-313,0
2024/09/14_15:31:13,-0.07563661456,1.273197475e-313,0
2024/09/14_15:31:13,-0.07740928328,1.273197475e-313,0
2024/09/14_15:31:13,-0.07943977742,1.273197475e-313,0
2024/09/14_15:31:13,-0.08174591473,1.273197475e-313,0
2024/09/14_15:31:13,-0.08429544522,1.273197475e-313,0
2024/09/14_15:31:13,-0.08705538047,1.273197475e-313,0
2024/09/14_15:31:13,-0.08999277565,1.273197475e-313,0
2024/09/14_15:31:13,-0.09307472947,1.273197475e-313,0
2024/09/14_15:31:13,-0.09626837948,1.273197475e-313,0
2024/09/14_15:31:13,-0.09953988439,1.273197475e-313,0
2024/09/14_15:31:13,-0.1028562131,1.273197475e-313,0
2024/09/14_15:31:13,-0.1061853493,1.273197475e-313,0
2024/09/14_15:31:13,-0.1094959681,1.273197475e-313,0
2024/09/14_15:31:13,-0.1127649011,1.273197475e-313,0
2024/09/14_15:31:13,-0.1159742383,1.273197475e-313,0
2024/09/14_15:31:13,-0.1191061459,1.273197475e-313,0
2024/09/14_15:31:13,-0.1221427791,1.273197475e-313,0
2024/09/14_15:31:13,-0.1250662817,1.273197475e-313,0
2024/09/14_15:31:13,-0.127858786,1.273197475e-313,0
2024/09/14_15:31:13,-0.1305024134,1.273197475e-313,0
2024/09/14_15:31:13,-0.1329792737,1.273197475e-313,0
2024/09/14_15:31:13,-0.1352714654,1.273197475e-313,0
2024/09/14_15:31:13,-0.1373624852,1.273197475e-313,0
2024/09/14_15:31:13,-0.1392527512,1.273197475e-313,0
2024/09/14_15:31:13,-0.1409538598,1.273197475e-313,0
2024/09/14_15:31:13,-0.1424775952,1.273197475e-313,0
2024/09/14_15:31:13,-0.1438357301,1.273197475e-313,0
2024/09/14_15:31:13,-0.1450400261,1.273197475e-313,0
2024/09/14_15:31:13,-0.1461022333,1.273197475e-313,0
2024/09/14_15:31:13,-0.1470340906,1.273197475e-313,0
2024/09/14_15:31:13,-0.1478473255,1.273197475e-313,0
2024/09/14_15:31:13,-0.1485536543,1.273197475e-313,0
2024/09/14_15:31:13,-0.1491657796,1.273197475e-313,0
2024/09/14_15:31:13,-0.1497087839,1.273197475e-313,0
2024/09/14_15:31:13,-0.1502161254,1.273197475e-313,0
2024/09/14_15:31:13,-0.1507214098,1.273197475e-313,0
2024/09/14_15:31:13,-0.1512582313,1.273197475e-313,0
2024/09/14_15:31:13,-0.151860173,1.273197475e-313,0
2024/09/14_15:31:13,-0.1525608067,1.273197475e-313,0
2024/09/14_15:31:13,-0.1533936926,1.273197475e-313,0
2024/09/14_15:31:13,-0.1543923799,1.273197475e-313,0
2024/09/14_15:31:13,-0.1555904063,1.273197475e-313,0
2024/09/14_15:31:13,-0.1570191004,1.273197475e-313,0
2024/09/14_15:31:13,-0.1586815497,1.273197475e-313,0
2024/09/14_15:31:13,-0.1605612591,1.273197475e-313,0
2024/09/14_15:31:13,-0.1626413294,1.273197475e-313,0
2024/09/14_15:31:13,-0.1649049517,1.273197475e-313,0
2024/09/14_15:31:13,-0.1673357128,1.273197475e-313,0
2024/09/14_15:31:13,-0.1699172901,1.273197475e-313,0
2024/09/14_15:31:13,-0.1726333496,1.273197475e-313,0
2024/09/14_15:31:13,-0.1754675531,1.273197475e-313,0
2024/09/14_15:31:13,-0.1784035931,1.273197475e-313,0
2024/09/14_15:31:13,-0.1814234464,1.273197475e-313,0
2024/09/14_15:31:13,-0.1844862319,1.273197475e-313,0
2024/09/14_15:31:13,-0.1875348353,1.273197475e-313,0
2024/09/14_15:31:13,-0.1905117855,1.273197475e-313,0
2024/09/14_15:31:13,-0.1933596003,1.273197475e-313,0
2024/09/14_15:31:13,-0.1960207858,1.273197475e-313,0
2024/09/14_15:31:13,-0.1984378372,1.273197475e-313,0
2024/09/14_15:31:13,-0.2005532382,1.273197475e-313,0
2024/09/14_15:31:13,-0.2023094611,1.273197475e-313,0
2024/09/14_15:31:13,-0.2036489672,1.273197475e-313,0
2024/09/14_15:31:13,-0.2045182691,1.273197475e-313,0
2024/09/14_15:31:13,-0.2049197458,1.273197475e-313,0
2024/09/14_15:31:13,-0.2048963961,1.273197475e-313,0
2024/09/14_15:31:13,-0.2044921239,1.273197475e-313,0
2024/09/14_15:31:13,-0.2037508215,1.273197475e-313,0
2024/09/14_15:31:13,-0.2027163703,1.273197475e-313,0
2024/09/14_15:31:13,-0.20143264,1.273197475e-313,0
2024/09/14_15:31:13,-0.1999434893,1.273197475e-313,0
2024/09/14_15:31:13,-0.1982927655,1.273197475e-313,0
2024/09/14_15:31:13,-0.1965243045,1.273197475e-313,0
2024/09/14_15:31:13,-0.1946811589,1.273197475e-313,0
2024/09/14_15:31:13,-0.1927953756,1.273197475e-313,0
2024/09/14_15:31:13,-0.1908908035,1.273197475e-313,0
2024/09/14_15:31:13,-0.1889910846,1.273197475e-313,0
2024/09/14_15:31:13,-0.18711985,1.273197475e-313,0
2024/09/14_15:31:13,-0.185300719,1.273197475e-313,0
2024/09/14_15:31:13,-0.1835573001,1.273197475e-313,0
2024/09/14_15:31:13,-0.1819131903,1.273197475e-313,0
2024/09/14_15:31:13,-0.1803919751,1.273197475e-313,0
2024/09/14_15:31:13,-0.1790172289,1.273197475e-313,0
2024/09/14_15:31:13,-0.1778104983,1.273197475e-313,0
2024/09/14_15:31:13,-0.1767635728,1.273197475e-313,0
2024/09/14_15:31:13,-0.1758455481,1.273197475e-313,0
2024/09/14_15:31:13,-0.1750249376,1.273197475e-313,0
